device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
laptop,Lenovo,ThinkPad T490,buttons physically broken,Physical damage,Chassis;Hinges;Case;Frame,56,80.5,Intermediate
laptop,Lenovo,ThinkPad T490,housing cracked from impact,Physical damage,Chassis;Hinges;Case;Frame,55,77.9,Intermediate
laptop,Lenovo,ThinkPad T490,device dented from fall,Physical damage,Chassis;Hinges;Case;Frame,57,76.7,Intermediate
laptop,Lenovo,ThinkPad T490,device powers on but no display,Motherboard failure,Motherboard;CPU;GPU;Chipset,140,63.1,Expert
laptop,Lenovo,ThinkPad T490,random shutdowns motherboard issue,Motherboard failure,Motherboard;CPU;GPU;Chipset,148,60.4,Expert
laptop,Lenovo,ThinkPad T490,short circuit smell burning,Motherboard failure,Motherboard;CPU;GPU;Chipset,155,63.6,Expert
laptop,Lenovo,ThinkPad T490,no boot beep codes,Motherboard failure,Motherboard;CPU;GPU;Chipset,141,65.5,Expert
laptop,Lenovo,ThinkPad T490,device turns on for few seconds then dies,Motherboard failure,Motherboard;CPU;GPU;Chipset,147,63.5,Expert
laptop,Apple,MacBook Pro,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard;Power jack,53,89.3,Intermediate
laptop,Apple,MacBook Pro,completely dead not responding to power button,Power supply failure,Power adapter;Battery;Motherboard;Power jack,52,85.1,Intermediate
laptop,Apple,MacBook Pro,no lights no signs of life,Power supply failure,Power adapter;Battery;Motherboard;Power jack,59,94.4,Intermediate
laptop,Apple,MacBook Pro,power button not working device dead,Power supply failure,Power adapter;Battery;Motherboard;Power jack,59,87.8,Intermediate
laptop,Apple,MacBook Pro,tried charging overnight still won't turn on,Power supply failure,Power adapter;Battery;Motherboard;Power jack,65,91.6,Intermediate
laptop,Apple,MacBook Pro,dead battery not charging,Battery failure,Battery;Charging port;Battery connector,38,99.9,Beginner
laptop,Apple,MacBook Pro,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Battery connector,46,90.6,Beginner
laptop,Apple,MacBook Pro,charging but percentage not increasing,Battery failure,Battery;Charging port;Battery connector,39,95.4,Beginner
laptop,Apple,MacBook Pro,battery swollen device bulging,Battery failure,Battery;Charging port;Battery connector,54,91.6,Beginner
laptop,Apple,MacBook Pro,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Battery connector,42,99.3,Beginner
laptop,Apple,MacBook Pro,screen cracked broken display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,84,98.8,Advanced
laptop,Apple,MacBook Pro,display shattered touch not working,Screen damage,Display;LCD panel;Touch digitizer;Display cable,77,97.4,Advanced
laptop,Apple,MacBook Pro,black spots on screen after drop,Screen damage,Display;LCD panel;Touch digitizer;Display cable,70,90.2,Advanced
laptop,Apple,MacBook Pro,screen flickering lines across display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,68,92.9,Advanced
laptop,Apple,MacBook Pro,half screen not working after fall,Screen damage,Display;LCD panel;Touch digitizer;Display cable,74,94.8,Advanced
laptop,Apple,MacBook Pro,screen stays black but device is on,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,70,89.5,Intermediate
laptop,Apple,MacBook Pro,display very dim can barely see anything,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,68,84.6,Intermediate
laptop,Apple,MacBook Pro,screen flickers when moving lid,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,68,86.0,Intermediate
laptop,Apple,MacBook Pro,vertical lines on display,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,59,89.2,Intermediate
laptop,Apple,MacBook Pro,screen goes black randomly,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,69,81.9,Intermediate
laptop,Apple,MacBook Pro,slow performance lag freezing,Software issue,RAM;SSD;Operating system;Drivers,90,84.2,Intermediate
laptop,Apple,MacBook Pro,apps crash constantly won't stay open,Software issue,RAM;SSD;Operating system;Drivers,97,86.7,Intermediate
laptop,Apple,MacBook Pro,system freezes need to force restart,Software issue,RAM;SSD;Operating system;Drivers,81,84.6,Intermediate
laptop,Apple,MacBook Pro,very slow takes forever to open anything,Software issue,RAM;SSD;Operating system;Drivers,100,82.0,Intermediate
laptop,Apple,MacBook Pro,keeps restarting on its own,Software issue,RAM;SSD;Operating system;Drivers,84,80.6,Intermediate
laptop,Apple,MacBook Pro,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,57,85.7,Intermediate
laptop,Apple,MacBook Pro,device gets extremely hot can't touch it,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,65,92.9,Intermediate
laptop,Apple,MacBook Pro,fan running at full speed very noisy,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,58,86.6,Intermediate
laptop,Apple,MacBook Pro,shuts down due to overheating,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,70,89.6,Intermediate
laptop,Apple,MacBook Pro,bottom gets burning hot during use,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,60,84.7,Intermediate
laptop,Apple,MacBook Pro,wifi not connecting no internet,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,36,89.7,Beginner
laptop,Apple,MacBook Pro,bluetooth won't turn on greyed out,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,37,93.7,Beginner
laptop,Apple,MacBook Pro,wifi keeps disconnecting every few minutes,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,29,95.7,Beginner
laptop,Apple,MacBook Pro,can't find any wifi networks,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,34,89.1,Beginner
laptop,Apple,MacBook Pro,network adapter not detected,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,34,89.4,Beginner
laptop,Apple,MacBook Pro,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,54,89.3,Intermediate
laptop,Apple,MacBook Pro,several keys don't respond when pressed,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,47,94.6,Intermediate
laptop,Apple,MacBook Pro,keyboard types wrong characters,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,46,92.0,Intermediate
laptop,Apple,MacBook Pro,spacebar and enter key not working,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,55,86.1,Intermediate
laptop,Apple,MacBook Pro,liquid spilled on keyboard not working,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,42,93.7,Intermediate
laptop,Apple,MacBook Pro,no sound speaker audio issue,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,30,81.4,Beginner
laptop,Apple,MacBook Pro,speakers crackling distorted sound,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,30,87.2,Beginner
laptop,Apple,MacBook Pro,microphone not working during calls,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,35,80.6,Beginner
laptop,Apple,MacBook Pro,audio only works with headphones,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,38,83.6,Beginner
laptop,Apple,MacBook Pro,one speaker not working,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,26,84.7,Beginner
laptop,Apple,MacBook Pro,usb ports not working,USB failure,USB ports;Motherboard;USB controller,49,86.0,Intermediate
laptop,Apple,MacBook Pro,usb devices not recognized,USB failure,USB ports;Motherboard;USB controller,37,82.7,Intermediate
laptop,Apple,MacBook Pro,charging port loose not connecting properly,USB failure,USB ports;Motherboard;USB controller,35,91.5,Intermediate
laptop,Apple,MacBook Pro,usb port physically damaged,USB failure,USB ports;Motherboard;USB controller,54,90.7,Intermediate
laptop,Apple,MacBook Pro,some usb ports work others don't,USB failure,USB ports;Motherboard;USB controller,40,85.8,Intermediate
laptop,Apple,MacBook Pro,camera not working,Camera failure,Webcam;Camera cable;Camera drivers,36,91.6,Intermediate
laptop,Apple,MacBook Pro,camera shows black screen,Camera failure,Webcam;Camera cable;Camera drivers,49,87.2,Intermediate
laptop,Apple,MacBook Pro,camera blurry won't focus,Camera failure,Webcam;Camera cable;Camera drivers,37,91.6,Intermediate
laptop,Apple,MacBook Pro,front camera works but rear camera doesn't,Camera failure,Webcam;Camera cable;Camera drivers,50,86.1,Intermediate
laptop,Apple,MacBook Pro,camera app crashes when opened,Camera failure,Webcam;Camera cable;Camera drivers,36,89.9,Intermediate
laptop,Apple,MacBook Pro,hard drive not detected,Storage failure,SSD;HDD;Storage controller;SATA cable,65,70.8,Advanced
laptop,Apple,MacBook Pro,storage full can't save anything,Storage failure,SSD;HDD;Storage controller;SATA cable,73,71.9,Advanced
laptop,Apple,MacBook Pro,ssd failed system won't boot,Storage failure,SSD;HDD;Storage controller;SATA cable,77,70.3,Advanced
laptop,Apple,MacBook Pro,corrupted storage data loss,Storage failure,SSD;HDD;Storage controller;SATA cable,72,70.2,Advanced
laptop,Apple,MacBook Pro,disk errors constant warnings,Storage failure,SSD;HDD;Storage controller;SATA cable,75,71.7,Advanced
laptop,Apple,MacBook Pro,dropped in water won't turn on,Water damage,Motherboard;Keyboard;Battery;Display,120,56.3,Expert
laptop,Apple,MacBook Pro,liquid damage corrosion visible,Water damage,Motherboard;Keyboard;Battery;Display,119,63.1,Expert
laptop,Apple,MacBook Pro,water indicator triggered device wet,Water damage,Motherboard;Keyboard;Battery;Display,119,56.8,Expert
laptop,Apple,MacBook Pro,coffee spilled on device not working,Water damage,Motherboard;Keyboard;Battery;Display,116,59.6,Expert
laptop,Apple,MacBook Pro,moisture inside screen foggy display,Water damage,Motherboard;Keyboard;Battery;Display,123,63.6,Expert
laptop,Apple,MacBook Pro,dropped device cracked case,Physical damage,Chassis;Hinges;Case;Frame,70,83.6,Intermediate
laptop,Apple,MacBook Pro,bent frame after sitting on it,Physical damage,Chassis;Hinges;Case;Frame,53,82.9,Intermediate
laptop,Apple,MacBook Pro,buttons physically broken,Physical damage,Chassis;Hinges;Case;Frame,68,82.2,Intermediate
laptop,Apple,MacBook Pro,housing cracked from impact,Physical damage,Chassis;Hinges;Case;Frame,65,82.4,Intermediate
laptop,Apple,MacBook Pro,device dented from fall,Physical damage,Chassis;Hinges;Case;Frame,65,84.2,Intermediate
laptop,Apple,MacBook Pro,device powers on but no display,Motherboard failure,Motherboard;CPU;GPU;Chipset,145,64.9,Expert
laptop,Apple,MacBook Pro,random shutdowns motherboard issue,Motherboard failure,Motherboard;CPU;GPU;Chipset,159,63.1,Expert
laptop,Apple,MacBook Pro,short circuit smell burning,Motherboard failure,Motherboard;CPU;GPU;Chipset,151,64.9,Expert
laptop,Apple,MacBook Pro,no boot beep codes,Motherboard failure,Motherboard;CPU;GPU;Chipset,144,60.9,Expert
laptop,Apple,MacBook Pro,device turns on for few seconds then dies,Motherboard failure,Motherboard;CPU;GPU;Chipset,143,63.0,Expert
laptop,Dell,Latitude 5420,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard;Power jack,70,92.8,Intermediate
laptop,Dell,Latitude 5420,completely dead not responding to power button,Power supply failure,Power adapter;Battery;Motherboard;Power jack,63,85.8,Intermediate
laptop,Dell,Latitude 5420,no lights no signs of life,Power supply failure,Power adapter;Battery;Motherboard;Power jack,66,88.6,Intermediate
laptop,Dell,Latitude 5420,power button not working device dead,Power supply failure,Power adapter;Battery;Motherboard;Power jack,51,94.4,Intermediate
laptop,Dell,Latitude 5420,tried charging overnight still won't turn on,Power supply failure,Power adapter;Battery;Motherboard;Power jack,57,89.2,Intermediate
laptop,Dell,Latitude 5420,dead battery not charging,Battery failure,Battery;Charging port;Battery connector,39,95.4,Beginner
laptop,Dell,Latitude 5420,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Battery connector,49,93.4,Beginner
laptop,Dell,Latitude 5420,charging but percentage not increasing,Battery failure,Battery;Charging port;Battery connector,47,92.8,Beginner
laptop,Dell,Latitude 5420,battery swollen device bulging,Battery failure,Battery;Charging port;Battery connector,38,99.2,Beginner
laptop,Dell,Latitude 5420,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Battery connector,36,99.4,Beginner
laptop,Dell,Latitude 5420,screen cracked broken display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,78,97.6,Advanced
laptop,Dell,Latitude 5420,display shattered touch not working,Screen damage,Display;LCD panel;Touch digitizer;Display cable,82,98.9,Advanced
laptop,Dell,Latitude 5420,black spots on screen after drop,Screen damage,Display;LCD panel;Touch digitizer;Display cable,76,97.6,Advanced
laptop,Dell,Latitude 5420,screen flickering lines across display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,74,97.5,Advanced
laptop,Dell,Latitude 5420,half screen not working after fall,Screen damage,Display;LCD panel;Touch digitizer;Display cable,75,96.5,Advanced
laptop,Dell,Latitude 5420,screen stays black but device is on,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,68,85.3,Intermediate
laptop,Dell,Latitude 5420,display very dim can barely see anything,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,60,86.3,Intermediate
laptop,Dell,Latitude 5420,screen flickers when moving lid,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,69,82.6,Intermediate
laptop,Dell,Latitude 5420,vertical lines on display,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,69,89.5,Intermediate
laptop,Dell,Latitude 5420,screen goes black randomly,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,56,84.6,Intermediate
laptop,Dell,Latitude 5420,slow performance lag freezing,Software issue,RAM;SSD;Operating system;Drivers,86,83.8,Intermediate
laptop,Dell,Latitude 5420,apps crash constantly won't stay open,Software issue,RAM;SSD;Operating system;Drivers,99,85.6,Intermediate
laptop,Dell,Latitude 5420,system freezes need to force restart,Software issue,RAM;SSD;Operating system;Drivers,80,89.3,Intermediate
laptop,Dell,Latitude 5420,very slow takes forever to open anything,Software issue,RAM;SSD;Operating system;Drivers,88,87.3,Intermediate
laptop,Dell,Latitude 5420,keeps restarting on its own,Software issue,RAM;SSD;Operating system;Drivers,100,89.9,Intermediate
laptop,Dell,Latitude 5420,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,61,88.1,Intermediate
laptop,Dell,Latitude 5420,device gets extremely hot can't touch it,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,64,91.1,Intermediate
laptop,Dell,Latitude 5420,fan running at full speed very noisy,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,54,88.7,Intermediate
laptop,Dell,Latitude 5420,shuts down due to overheating,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,53,87.1,Intermediate
laptop,Dell,Latitude 5420,bottom gets burning hot during use,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,61,92.1,Intermediate
laptop,Dell,Latitude 5420,wifi not connecting no internet,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,27,94.9,Beginner
laptop,Dell,Latitude 5420,bluetooth won't turn on greyed out,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,31,87.3,Beginner
laptop,Dell,Latitude 5420,wifi keeps disconnecting every few minutes,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,31,96.2,Beginner
laptop,Dell,Latitude 5420,can't find any wifi networks,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,36,92.3,Beginner
laptop,Dell,Latitude 5420,network adapter not detected,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,29,88.4,Beginner
laptop,Dell,Latitude 5420,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,48,93.0,Intermediate
laptop,Dell,Latitude 5420,several keys don't respond when pressed,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,50,93.8,Intermediate
